

----------------------------------------------------
STRUCTURE by Pritchard, Stephens and Donnelly (2000)
     and Falush, Stephens and Pritchard (2003)
       Code by Pritchard, Falush and Hubisz
             Version 2.3.4 (Jul 2012)
----------------------------------------------------


Reading file "mainparams_primary".
datafile is
Albania_2000_STRUCTURE.txt
Reading file "extraparams_primary".
Reading file "Albania_2000_STRUCTURE.txt".


Data file "Albania_2000_STRUCTURE.txt" (truncated) --

Ind:   Label Pop : Genotype_data . . . .
  1: CP00019943    2  : 93 170 150 120 100 110 120  . . . . 242
  1: CP00019943    2  : 93 230 160 130 110 140 130  . . . . 302
  2: CP00019945    2  : 60 190 180 130 120 140 132  . . . . 200
  2: CP00019945    2  : 93 200 180 140 120 180 150  . . . . 302
583900:    1.00    8.902    0.036      -125765    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
584000:    1.00    8.849    0.036      -125753    0 
584100:    1.00    9.025    0.032      -125750    0 
584200:    1.00    8.718    0.039      -125755    0 
584300:    1.00    8.881    0.033      -125756    0 
584400:    1.00    8.897    0.032      -125766    0 
584500:    1.00    8.998    0.043      -125768    0 
584600:    1.00    9.001    0.040      -125746    0 
584700:    1.00    8.944    0.035      -125796    0 
584800:    1.00    8.619    0.039      -125772    0 
584900:    1.00    8.911    0.038      -125766    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
585000:    1.00    8.791    0.036      -125778    0 
585100:    1.00    8.775    0.028      -125770    0 
585200:    1.00    8.887    0.034      -125764    0 
585300:    1.00    9.006    0.029      -125764    0 
585400:    1.00    9.367    0.033      -125748    0 
585500:    1.00    9.303    0.033      -125769    0 
585600:    1.00    9.333    0.037      -125779    0 
585700:    1.00    9.410    0.023      -125760    0 
585800:    1.00    9.580    0.028      -125743    0 
585900:    1.00    9.607    0.039      -125777    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
586000:    1.00    9.917    0.035      -125767    0 
586100:    1.00    9.595    0.038      -125763    0 
586200:    1.00    9.054    0.033      -125751    0 
586300:    1.00    9.054    0.027      -125768    0 
586400:    1.00    9.026    0.031      -125756    0 
586500:    1.00    8.811    0.032      -125750    0 
586600:    1.00    8.911    0.024      -125764    0 
586700:    1.00    8.949    0.020      -125750    0 
586800:    1.00    9.241    0.027      -125782    0 
586900:    1.00    9.138    0.027      -125760    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
587000:    1.00    9.009    0.027      -125770    0 
587100:    1.00    8.758    0.031      -125750    0 
587200:    1.00    9.081    0.035      -125768    0 
587300:    1.00    9.408    0.035      -125791    0 
587400:    1.00    8.967    0.032      -125775    0 
587500:    1.00    8.823    0.031      -125793    0 
587600:    1.00    8.347    0.031      -125756    0 
587700:    1.00    8.505    0.029      -125763    0 
587800:    1.00    8.446    0.030      -125790    0 
587900:    1.00    8.376    0.030      -125775    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
588000:    1.00    8.251    0.029      -125785    0 
588100:    1.00    8.395    0.032      -125762    0 
588200:    1.00    8.480    0.025      -125750    0 
588300:    1.00    8.794    0.027      -125746    0 
588400:    1.00    8.625    0.027      -125765    0 
588500:    1.00    8.437    0.035      -125764    0 
588600:    1.00    8.510    0.039      -125760    0 
588700:    1.00    8.768    0.032      -125769    0 
588800:    1.00    8.585    0.040      -125781    0 
588900:    1.00    8.656    0.034      -125748    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
589000:    1.00    8.474    0.034      -125768    0 
589100:    1.00    8.268    0.027      -125766    0 
589200:    1.00    8.261    0.033      -125763    0 
589300:    1.00    8.178    0.026      -125748    0 
589400:    1.00    8.173    0.032      -125759    0 
589500:    1.00    8.312    0.024      -125751    0 
589600:    1.00    8.182    0.021      -125761    0 
589700:    1.00    8.271    0.024      -125766    0 
589800:    1.00    8.142    0.030      -125753    0 
589900:    1.00    8.537    0.027      -125750    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
590000:    1.00    8.637    0.018      -125757    0 
590100:    1.00    8.530    0.020      -125771    0 
590200:    1.00    8.604    0.017      -125756    0 
590300:    1.00    8.588    0.021      -125745    0 
590400:    1.00    7.806    0.026      -125762    0 
590500:    1.00    7.716    0.031      -125745    0 
590600:    1.00    7.944    0.026      -125761    0 
590700:    1.00    8.135    0.026      -125770    0 
590800:    1.00    8.288    0.038      -125775    0 
590900:    1.00    8.459    0.039      -125768    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
591000:    1.00    8.693    0.032      -125739    0 
591100:    1.00    8.720    0.034      -125768    0 
591200:    1.00    8.714    0.037      -125767    0 
591300:    1.00    8.624    0.033      -125771    0 
591400:    1.00    8.850    0.035      -125795    0 
591500:    1.00    8.728    0.037      -125754    0 
591600:    1.00    8.939    0.030      -125766    0 
591700:    1.00    8.972    0.026      -125755    0 
591800:    1.00    8.462    0.031      -125772    0 
591900:    1.00    8.887    0.035      -125772    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
592000:    1.00    8.581    0.033      -125777    0 
592100:    1.00    8.500    0.037      -125771    0 
592200:    1.00    8.575    0.034      -125744    0 
592300:    1.00    9.135    0.033      -125767    0 
592400:    1.00    9.324    0.036      -125739    0 
592500:    1.00    9.187    0.043      -125798    0 
592600:    1.00    9.295    0.033      -125766    0 
592700:    1.00    9.060    0.029      -125753    0 
592800:    1.00    9.095    0.025      -125764    0 
592900:    1.00    8.774    0.029      -125768    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
593000:    1.00    8.833    0.026      -125773    0 
593100:    1.00    8.859    0.030      -125758    0 
593200:    1.00    8.536    0.030      -125771    0 
593300:    1.00    8.690    0.029      -125771    0 
593400:    1.00    8.924    0.023      -125754    0 
593500:    1.00    8.676    0.034      -125760    0 
593600:    1.00    8.995    0.038      -125768    0 
593700:    1.00    8.893    0.032      -125770    0 
593800:    1.00    9.353    0.036      -125762    0 
593900:    1.00    9.121    0.029      -125744    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
594000:    1.00    8.663    0.040      -125761    0 
594100:    1.00    8.574    0.024      -125761    0 
594200:    1.00    8.218    0.030      -125767    0 
594300:    1.00    8.158    0.036      -125764    0 
594400:    1.00    8.429    0.030      -125770    0 
594500:    1.00    8.658    0.033      -125766    0 
594600:    1.00    8.673    0.035      -125773    0 
594700:    1.00    8.683    0.033      -125779    0 
594800:    1.00    9.046    0.028      -125756    0 
594900:    1.00    8.948    0.023      -125738    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
595000:    1.00    8.888    0.027      -125764    0 
595100:    1.00    9.100    0.025      -125771    0 
595200:    1.00    9.364    0.032      -125755    0 
595300:    1.00    9.639    0.027      -125773    0 
595400:    1.00    9.781    0.030      -125758    0 
595500:    1.00    9.775    0.031      -125761    0 
595600:    1.00    9.818    0.027      -125762    0 
595700:    1.00    9.778    0.034      -125757    0 
595800:    1.00    9.948    0.044      -125767    0 
595900:    1.00    9.768    0.033      -125753    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
596000:    1.00    9.841    0.035      -125756    0 
596100:    1.00    9.895    0.034      -125761    0 
596200:    1.00    9.839    0.032      -125772    0 
596300:    1.00    9.683    0.040      -125780    0 
596400:    1.00    9.652    0.041      -125751    0 
596500:    1.00    9.513    0.033      -125783    0 
596600:    1.00    9.661    0.037      -125760    0 
596700:    1.00    9.520    0.043      -125755    0 
596800:    1.00    9.178    0.041      -125763    0 
596900:    1.00    8.881    0.040      -125743    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
597000:    1.00    8.935    0.035      -125775    0 
597100:    1.00    8.903    0.038      -125759    0 
597200:    1.00    8.858    0.034      -125772    0 
597300:    1.00    9.093    0.031      -125782    0 
597400:    1.00    9.368    0.027      -125760    0 
597500:    1.00    9.190    0.030      -125783    0 
597600:    1.00    9.193    0.029      -125780    0 
597700:    1.00    9.241    0.035      -125765    0 
597800:    1.00    9.381    0.031      -125788    0 
597900:    1.00    9.527    0.032      -125746    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
598000:    1.00    9.273    0.042      -125747    0 
598100:    1.00    9.335    0.033      -125764    0 
598200:    1.00    9.559    0.031      -125772    0 
598300:    1.00    9.985    0.030      -125779    0 
598400:    1.00    9.888    0.031      -125763    0 
598500:    1.00    9.374    0.024      -125761    0 
598600:    1.00    9.429    0.026      -125744    0 
598700:    1.00    9.294    0.033      -125753    0 
598800:    1.00    9.794    0.035      -125759    0 
598900:    1.00    9.566    0.039      -125759    0 

  Rep#:   Lambda   Alpha      F1       Ln Like  Est Ln P(D)
599000:    1.00    9.259    0.030      -125765    0 
599100:    1.00    9.062    0.038      -125757    0 
599200:    1.00    9.451    0.030      -125758    0 
599300:    1.00    9.513    0.027      -125760    0 
599400:    1.00    9.167    0.023      -125760    0 
599500:    1.00    9.524    0.027      -125755    0 
599600:    1.00    9.307    0.029      -125765    0 
599700:    1.00    9.227    0.025      -125758    0 
599800:    1.00    9.564    0.027      -125766    0 
599900:    1.00    9.546    0.032      -125773    0 
600000:    1.00    9.742    0.035      -125762    0 

MCMC completed

Inferred ancestry of individuals:
        Label (%Miss) Pop:  Inferred clusters
  1 CP00019943    (0)    2 :  1.000 
  2 CP00019945    (0)    2 :  1.000 
  3 CP00019948    (0)    2 :  1.000 
  4 CP00019939    (0)    2 :  1.000 
  5 CP00019944    (0)    2 :  1.000 
  6 CP00019712    (0)    2 :  1.000 
  7 CP00019695    (0)    2 :  1.000 
  8 CP00019928    (0)    2 :  1.000 
  9 CP00019983    (0)    2 :  1.000 
 10 CP00019707    (0)    2 :  1.000 
 11 CP00020015    (0)    2 :  1.000 
 12 CP00019692    (0)    2 :  1.000 
 13 CP00019715    (0)    2 :  1.000 
 14 CP00019713    (0)    2 :  1.000 
 15 CP00019708    (0)    2 :  1.000 
 16 CP00019699    (0)    2 :  1.000 
 17 CP00019681    (0)    2 :  1.000 
 18 CP00019680    (0)    2 :  1.000 
 19 CP00019679    (0)    2 :  1.000 
 20 CP00019927    (0)    2 :  1.000 
 21 CP00019690    (0)    2 :  1.000 
 22 CP00019687    (0)    2 :  1.000 
 23 CP00019701    (0)    2 :  1.000 
 24 CP00019709    (0)    2 :  1.000 
 25 CP00019717    (0)    2 :  1.000 
 26 CP00019718    (0)    2 :  1.000 
 27 CP00020007    (0)    2 :  1.000 
 28 CP00019934    (0)    2 :  1.000 
 29 CP00019979    (0)    2 :  1.000 
 30 CP00019935    (0)    2 :  1.000 
 31 CP00020005    (0)    2 :  1.000 
 32 CP00019988    (0)    2 :  1.000 
 33 CP00019685    (0)    2 :  1.000 
 34 CP00019706    (0)    2 :  1.000 
 35 CP00019703    (0)    2 :  1.000 
 36 CP00019704    (0)    2 :  1.000 
 37 CP00019705    (0)    2 :  1.000 
 38 CP00019710    (0)    2 :  1.000 
 39 CP00019940    (0)    2 :  1.000 
 40 CP00019985    (0)    2 :  1.000 
 41 CP00020006    (0)    2 :  1.000 
 42 CP00019981    (0)    2 :  1.000 
 43 CP00020003    (0)    2 :  1.000 
 44 CP00020004    (0)    2 :  1.000 
 45 CP00019946    (0)    2 :  1.000 
 46 CP00019941    (0)    2 :  1.000 
 47 CP00020002    (0)    2 :  1.000 
 48 CP00020323    (0)    2 :  1.000 
 49 CP00020008    (0)    2 :  1.000 
 50 CP00019716    (0)    2 :  1.000 
 51 CP00019982    (0)    2 :  1.000 
 52 CP00019942    (0)    2 :  1.000 
 53 CP00020018    (0)    2 :  1.000 
 54 CP00019933    (0)    2 :  1.000 
 55 CP00020019    (0)    2 :  1.000 
 56 CP00019688    (0)    2 :  1.000 
 57 CP00019926    (0)    2 :  1.000 
 58 CP00020001    (0)    2 :  1.000 
 59 CP00019698    (0)    2 :  1.000 
 60 CP00019672    (0)    2 :  1.000 
 61 CP00019673    (0)    2 :  1.000 
 62 CP00019691    (0)    2 :  1.000 
 63 CP00019947    (0)    2 :  1.000 
 64 CP00019676    (0)    2 :  1.000 
 65 CP00020000    (0)    2 :  1.000 
 66 CP00019674    (0)    2 :  1.000 
 67 CP00019989    (0)    2 :  1.000 
 68 CP00020017    (0)    2 :  1.000 
 69 CP00019686    (0)    2 :  1.000 
 70 CP00019980    (0)    2 :  1.000 
 71 CP00020016    (0)    2 :  1.000 
 72 CP00019978    (0)    2 :  1.000 
 73 CP00019720    (0)    2 :  1.000 
 74 CP00019693    (0)    2 :  1.000 
 75 CP00019998    (0)    2 :  1.000 
 76 CP00019694    (0)    2 :  1.000 
 77 CP00019675    (0)    2 :  1.000 
 78 CP00019671    (0)    2 :  1.000 
 79 CP00019714    (0)    2 :  1.000 
 80 CP00019937    (0)    2 :  1.000 
 81 CP00020324    (0)    2 :  1.000 
 82 CP00020020    (0)    2 :  1.000 
 83 CP00019696    (0)    2 :  1.000 
 84 CP00019689    (0)    2 :  1.000 
 85 CP00019702    (0)    2 :  1.000 
 86 CP00019993    (0)    2 :  1.000 
 87 CP00019999    (0)    2 :  1.000 
 88 CP00019700    (0)    2 :  1.000 
 89 CP00019936    (0)    2 :  1.000 
 90 CP00019984    (0)    2 :  1.000 
 91 CP00019684    (0)    2 :  1.000 
 92 CP00019719    (0)    2 :  1.000 
 93 CP00020103    (0)    2 :  1.000 
 94 CP00020105    (0)    2 :  1.000 
 95 CP00020072    (0)    2 :  1.000 
 96 CP00020086    (0)    2 :  1.000 
 97 CP00020107    (0)    2 :  1.000 
 98 CP00020106    (0)    2 :  1.000 
 99 CP00020089    (0)    2 :  1.000 
100 CP00020094    (0)    2 :  1.000 
101 CP00020037    (0)    2 :  1.000 
102 CP00020069    (0)    2 :  1.000 
103 CP00020112    (0)    2 :  1.000 
104 CP00020083    (0)    2 :  1.000 
105 CP00020099    (0)    2 :  1.000 
106 CP00020092    (0)    2 :  1.000 
107 CP00020097    (0)    2 :  1.000 
108 CP00020098    (0)    2 :  1.000 
109 CP00020102    (0)    2 :  1.000 
110 CP00020117    (0)    2 :  1.000 
111 CP00020085    (0)    2 :  1.000 
112 CP00020078    (0)    2 :  1.000 
113 CP00020111    (0)    2 :  1.000 
114 CP00020053    (0)    2 :  1.000 
115 CP00020021    (0)    2 :  1.000 
116 CP00020041    (0)    2 :  1.000 
117 CP00020047    (0)    2 :  1.000 
118 CP00020064    (0)    2 :  1.000 
119 CP00020065    (0)    2 :  1.000 
120 CP00020046    (0)    2 :  1.000 
121 CP00020025    (0)    2 :  1.000 
122 CP00020022    (0)    2 :  1.000 
123 CP00020028    (0)    2 :  1.000 
124 CP00020062    (0)    2 :  1.000 
125 CP00020023    (0)    2 :  1.000 
126 CP00020059    (0)    2 :  1.000 
127 CP00020060    (0)    2 :  1.000 
128 CP00020057    (0)    2 :  1.000 
129 CP00020119    (0)    2 :  1.000 
130 CP00020073    (0)    2 :  1.000 
131 CP00020055    (0)    2 :  1.000 
132 CP00020071    (0)    2 :  1.000 
133 CP00020087    (0)    2 :  1.000 
134 CP00020116    (0)    2 :  1.000 
135 CP00020052    (0)    2 :  1.000 
136 CP00020067    (0)    2 :  1.000 
137 CP00020070    (0)    2 :  1.000 
138 CP00020036    (0)    2 :  1.000 
139 CP00020029    (0)    2 :  1.000 
140 CP00020031    (0)    2 :  1.000 
141 CP00020108    (0)    2 :  1.000 
